participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash,parameters_language,parameters_imagePath,parameters_type,parameters_tabular
"672f51ea346fba23ddd5a793","writing-task-NL","4","error","completed","undefined","undefined","96.77","writing task with natural language data","Before learning the syntax rules of data serialization formats and completing the related tasks, please look at the image and type out the text as it appears.(Please do not use any AI-assisted tools to complete the task.Please type your answer manually. Responses entered by copying and pasting into the code editor will not be considered complete and will not be eligible for compensation. To prevent accidental submissions from being marked as incomplete, a minimum input requirement has been set.)","","My life is very monotonous,""the fox said. "" I hunt chickens; men hunt me. All the chickens are just alike, and all the men are just alike. And, in consequencee, I am a little bored. But if you tame me, it will be as if the sun came to shine on my life.","undefined","undefined","undefined","2025-05-09T05:18:14.401Z","2025-05-09T05:22:28.527Z","254126","254126","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","plain_text","a-usability-study-config/assets/tasks/fig/nl_write.png","writing","false"
"672f51ea346fba23ddd5a793","writing-task-NL","4","writing-task-NL","completed","undefined","undefined","96.77","writing task with natural language data","Before learning the syntax rules of data serialization formats and completing the related tasks, please look at the image and type out the text as it appears.(Please do not use any AI-assisted tools to complete the task.Please type your answer manually. Responses entered by copying and pasting into the code editor will not be considered complete and will not be eligible for compensation. To prevent accidental submissions from being marked as incomplete, a minimum input requirement has been set.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:18:14.401Z","2025-05-09T05:22:28.527Z","254126","254126","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","plain_text","a-usability-study-config/assets/tasks/fig/nl_write.png","writing","false"
"672f51ea346fba23ddd5a793","post-task-question","5","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","2","undefined","undefined","undefined","2025-05-09T05:22:28.812Z","2025-05-09T05:22:45.364Z","16552","16552","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","5","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:22:28.812Z","2025-05-09T05:22:45.364Z","16552","16552","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","tutorial-xml-part1","6","quiz-xml-part1","completed","undefined","undefined","96.77","undefined","","Please scroll down to the bottom of the tutorial section and look at the exercise questions. Select all the answers that are correctly written in XML.","B,A","[""A"",""B""]","undefined","undefined","2025-05-09T05:22:45.609Z","2025-05-09T05:29:17.306Z","391697","391697","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","tutorial-xml-part2","7","quiz-xml-part2","completed","undefined","undefined","96.77","undefined","","Please scroll down to the bottom of the tutorial section and look at the exercise questions. Select all the answers that are correctly written in XML.","B,D","[""B"",""D""]","undefined","undefined","2025-05-09T05:29:17.589Z","2025-05-09T05:32:54.607Z","217018","217018","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","reading-task-config-xml-1","8","reading-task-config-xml","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","1. What is the value of the ""version"" key in the XML file?","Yes","Yes","undefined","undefined","2025-05-09T05:32:54.858Z","2025-05-09T05:34:52.952Z","118094","100775","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","post-task-question","9","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","3","undefined","undefined","undefined","2025-05-09T05:34:53.292Z","2025-05-09T05:35:06.610Z","13318","13318","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","9","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:34:53.292Z","2025-05-09T05:35:06.610Z","13318","13318","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","reading-task-config-xml-2","10","reading-task-config-xml_q2","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","2. What is the value of the ""node"" key?",">=12","undefined","undefined","undefined","2025-05-09T05:35:06.822Z","2025-05-09T05:35:59.736Z","52914","52914","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","reading-task-config-xml-2","10","reading-task-config-xml","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:35:06.822Z","2025-05-09T05:35:59.736Z","52914","52914","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","post-task-question","11","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","2","undefined","undefined","undefined","2025-05-09T05:36:00.065Z","2025-05-09T05:36:06.160Z","6095","6095","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","11","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:36:00.065Z","2025-05-09T05:36:06.160Z","6095","6095","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","reading-task-config-xml-3","12","reading-task-config-xml_q3","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","3. How many values does the ""keywords"" key contain? ","6","undefined","undefined","undefined","2025-05-09T05:36:06.378Z","2025-05-09T05:36:57.084Z","50706","50706","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","reading-task-config-xml-3","12","reading-task-config-xml","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:36:06.378Z","2025-05-09T05:36:57.084Z","50706","50706","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","post-task-question","13","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","2","undefined","undefined","undefined","2025-05-09T05:36:57.387Z","2025-05-09T05:37:12.236Z","14849","14849","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","13","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:36:57.387Z","2025-05-09T05:37:12.236Z","14849","14849","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","reading-task-config-xml-4","14","reading-task-config-xml_q4","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","4. Some top-level keys in the JSON file contain nested structures, meaning they have child key-value pairs. For example, 'repository' is a valid answer because it includes both 'type' and 'url' as nested keys. Which of the following keys do not have this kind of nested structure?","keywords","undefined","undefined","undefined","2025-05-09T05:37:12.444Z","2025-05-09T05:41:54.332Z","281888","281888","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","reading-task-config-xml-4","14","reading-task-config-xml","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:37:12.444Z","2025-05-09T05:41:54.332Z","281888","281888","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","post-task-question","15","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","3","undefined","undefined","undefined","2025-05-09T05:41:54.672Z","2025-05-09T05:42:00.723Z","6051","6051","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","15","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:41:54.672Z","2025-05-09T05:42:00.723Z","6051","6051","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","reading-task-config-xml-5","16","reading-task-config-xml_q5","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","5. In the 'dependencies' section, any dependency with a version number of 5.0.0 or higher may potentially cause compatibility issues. Which of the following dependencies meet this criterion?","d3-delaunay","undefined","undefined","undefined","2025-05-09T05:42:00.958Z","2025-05-09T05:45:02.625Z","181667","181667","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","reading-task-config-xml-5","16","reading-task-config-xml","completed","undefined","undefined","96.77","reading task with configuration data","Please read the data in code editor and answer the following questions. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:42:00.958Z","2025-05-09T05:45:02.625Z","181667","181667","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","reading","false"
"672f51ea346fba23ddd5a793","post-task-question","17","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","3","undefined","undefined","undefined","2025-05-09T05:45:02.955Z","2025-05-09T05:45:09.008Z","6053","6053","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","17","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:45:02.955Z","2025-05-09T05:45:09.008Z","6053","6053","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","writing-task-config-xml","18","code","completed","undefined","undefined","96.77","writing task with configuration data","Please refer to the data structure shown in the figure and convert it into XML format. If needed, click the top-right help button to review syntax rules.(Please do not use any AI-assisted tools to complete the task.Please type your answer manually. Responses entered by copying and pasting into the code editor will not be considered complete and will not be eligible for compensation. To prevent accidental submissions from being marked as incomplete, a minimum input requirement has been set.)","Please type at least 20 characters to pass the validation.","<data>
    <version>4.4.7</version>
    <repository>
        <auhor>
            <middle_ name/>
            <isMember>true</isMember>
            </author>
            <type>git</type>
            </repository>
            <engines>
                <npm>7</npm>
                <yarn>1</yarn>
                </engines>
                <keywords>
                    <keyword>canvas</keyword>
                    <keyword>responsive</keyword>
                    <keyword>charts<keyword></keyword>
                    </data>","undefined","undefined","undefined","2025-05-09T05:45:09.200Z","2025-05-09T05:57:00.636Z","711436","711436","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","a-usability-study-config/assets/tasks/fig/config_write.png","writing","false"
"672f51ea346fba23ddd5a793","writing-task-config-xml","18","error","completed","undefined","undefined","96.77","writing task with configuration data","Please refer to the data structure shown in the figure and convert it into XML format. If needed, click the top-right help button to review syntax rules.(Please do not use any AI-assisted tools to complete the task.Please type your answer manually. Responses entered by copying and pasting into the code editor will not be considered complete and will not be eligible for compensation. To prevent accidental submissions from being marked as incomplete, a minimum input requirement has been set.)","","<data>
    <version>4.4.7</version>
    <repository>
        <auhor>
            <middle_ name/>
            <isMember>true</isMember>
            </author>
            <type>git</type>
            </repository>
            <engines>
                <npm>7</npm>
                <yarn>1</yarn>
                </engines>
                <keywords>
                    <keyword>canvas</keyword>
                    <keyword>responsive</keyword>
                    <keyword>charts<keyword></keyword>
                    </data>","undefined","undefined","undefined","2025-05-09T05:45:09.200Z","2025-05-09T05:57:00.636Z","711436","711436","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","a-usability-study-config/assets/tasks/fig/config_write.png","writing","false"
"672f51ea346fba23ddd5a793","writing-task-config-xml","18","writing-task-config-xml","completed","undefined","undefined","96.77","writing task with configuration data","Please refer to the data structure shown in the figure and convert it into XML format. If needed, click the top-right help button to review syntax rules.(Please do not use any AI-assisted tools to complete the task.Please type your answer manually. Responses entered by copying and pasting into the code editor will not be considered complete and will not be eligible for compensation. To prevent accidental submissions from being marked as incomplete, a minimum input requirement has been set.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:45:09.200Z","2025-05-09T05:57:00.636Z","711436","711436","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","a-usability-study-config/assets/tasks/fig/config_write.png","writing","false"
"672f51ea346fba23ddd5a793","post-task-question","19","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","3","undefined","undefined","undefined","2025-05-09T05:57:01.013Z","2025-05-09T05:57:09.370Z","8357","8357","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","19","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T05:57:01.013Z","2025-05-09T05:57:09.370Z","8357","8357","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-1","20","modifying-task-config-xml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T05:57:09.575Z","2025-05-09T06:03:23.422Z","373847","373847","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-1","20","code","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<root>
  <name>vega-lite</name>
  <author>Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer</author>
  <version>5.23.0</version>   <!--make sure that the vega version specified in peerDependencies matches this value. -->
  <collaborators>Kanit Wongsuphasawat</collaborators>
  <collaborators>Dominik Moritz</collaborators>
  <collaborators>Arvind Satyanarayan</collaborators>
  <collaborators>Jeffrey Heer</collaborators>
  <homepage>vega.github.io/vega-lite/</homepage>
  <description>Vega-Lite is a concise high-level language for interactive visualization.</description>
  <keywords>vega</keywords>
  <keywords>chart</keywords>
  <keywords>visualization</keywords>
  <main>build/vega-lite.js</main>
  <unpkg>build/vega-lite.min.js</unpkg>
  <jsdelivr>build/vega-lite.min.js</jsdelivr>
  <module>build/src/index</module>
  <types>build/src/index.d.ts</types>
  <bin>
    <vl2pdf>./bin/vl2pdf</vl2pdf>
    <vl2png>./bin/vl2png</vl2png>
    <vl2svg>./bin/vl2svg</vl2svg>
    <vl2vg>./bin/vl2vg</vl2vg>
  </bin>
  <files>bin</files>
  <files>build</files>
  <files>src</files>
  <files>vega-lite*</files>
  <files>tsconfig.json</files>
  <scripts>
    <changelog>conventional-changelog -p angular -r</changelog>
    <prebuild>yarn clean:build</prebuild>
    <build>yarn build:only</build>
    <data>rsync -r node_modules/vega-datasets/data/* site/data</data>
    <build-editor-preview>scripts/build-editor-preview.sh</build-editor-preview>
    <schema>mkdir -p build && ts-json-schema-generator -f tsconfig.json -p src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >; build/vega-lite-schema.json && yarn renameschema && cp build/vega-lite-schema.json site/_data/</schema>
    <renameschema>scripts/rename-schema.sh</renameschema>
    <presite>yarn data && yarn schema && yarn build:site && yarn build:versions && scripts/create-example-pages.sh</presite>
    <site>yarn site:only</site>
    <format>eslint . --fix && yarn prettierbase --write</format>
    <lint>eslint . && yarn prettierbase --check</lint>
    <test>yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn</test>
    <release>release-it</release>
  </scripts>
  <repository>
    <type>git</type>
    <url>github.com/vega/vega-lite.git</url>
  </repository>
  <license>BSD-3-Clause</license>
  <bugs>
    <url>github.com/vega/vega-lite/issues</url>
  </bugs>
  <devDependencies>
    <ajv>^8.17.1</ajv>
    <ajv-formats>^3.0.1</ajv-formats>
    <cheerio>^1.0.0</cheerio>
    <conventional-changelog-cli>^5.0.0</conventional-changelog-cli>
    <d3>^7.9.0</d3>
    <del-cli>^6.0.0</del-cli>
    <eslint>^8.57.0</eslint>
    <eslint-config-prettier>^9.1.0</eslint-config-prettier>
    <eslint-plugin-jest>^28.11.0</eslint-plugin-jest>
    <eslint-plugin-prettier>^5.2.1</eslint-plugin-prettier>
    <fast-json-stable-stringify>~2.1.0</fast-json-stable-stringify>
    <highlight.js>^11.11.1</highlight.js>
    <jest>^29.7.0</jest>
    <jest-dev-server>^11.0.0</jest-dev-server>
    <mkdirp>^3.0.1</mkdirp>
    <pako>^2.1.0</pako>
    <prettier>^3.4.2</prettier>
    <puppeteer>^15.0.0</puppeteer>
    <release-it>18.1.2</release-it>
    <rollup>^4.32.1</rollup>
    <rollup-plugin-bundle-size>^1.0.3</rollup-plugin-bundle-size>
    <serve>^14.2.4</serve>
    <terser>^5.37.0</terser>
    <ts-jest>^29.2.5</ts-jest>
    <ts-json-schema-generator>^2.3.0</ts-json-schema-generator>
    <typescript>~5.7.3</typescript>
    <vega-cli>^5.31.0</vega-cli>
    <vega-datasets>^2.11.0</vega-datasets>
    <vega-embed>^6.29.0</vega-embed>
    <vega-tooltip>^0.35.2</vega-tooltip>
    <yaml-front-matter>^4.1.1</yaml-front-matter>
  </devDependencies>
  <dependencies>
    <json-stringify-pretty-compact>~4.0.0</json-stringify-pretty-compact>
    <tslib>~2.8.1</tslib>
    <vega-event-selector>~3.0.1</vega-event-selector>
    <vega-expression>~5.1.2</vega-expression>
    <vega-util>~1.17.3</vega-util>
    <yargs>~17.7.2</yargs>
  </dependencies>
  <peerDependencies>
    <vega>^5.23.0</vega>  <!--make sure this value matches the value of the version at the beginning. -->
  </peerDependencies>
  <engines>
    <node>>=18</node>
  </engines>
  <packageManager>yarn@1.22.22</packageManager>
</root>","undefined","undefined","undefined","2025-05-09T05:57:09.575Z","2025-05-09T06:03:23.422Z","373847","373847","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-1","20","error","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<root>
  <name>vega-lite</name>
  <author>Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer</author>
  <version>5.23.0</version>   <!--make sure that the vega version specified in peerDependencies matches this value. -->
  <collaborators>Kanit Wongsuphasawat</collaborators>
  <collaborators>Dominik Moritz</collaborators>
  <collaborators>Arvind Satyanarayan</collaborators>
  <collaborators>Jeffrey Heer</collaborators>
  <homepage>vega.github.io/vega-lite/</homepage>
  <description>Vega-Lite is a concise high-level language for interactive visualization.</description>
  <keywords>vega</keywords>
  <keywords>chart</keywords>
  <keywords>visualization</keywords>
  <main>build/vega-lite.js</main>
  <unpkg>build/vega-lite.min.js</unpkg>
  <jsdelivr>build/vega-lite.min.js</jsdelivr>
  <module>build/src/index</module>
  <types>build/src/index.d.ts</types>
  <bin>
    <vl2pdf>./bin/vl2pdf</vl2pdf>
    <vl2png>./bin/vl2png</vl2png>
    <vl2svg>./bin/vl2svg</vl2svg>
    <vl2vg>./bin/vl2vg</vl2vg>
  </bin>
  <files>bin</files>
  <files>build</files>
  <files>src</files>
  <files>vega-lite*</files>
  <files>tsconfig.json</files>
  <scripts>
    <changelog>conventional-changelog -p angular -r</changelog>
    <prebuild>yarn clean:build</prebuild>
    <build>yarn build:only</build>
    <data>rsync -r node_modules/vega-datasets/data/* site/data</data>
    <build-editor-preview>scripts/build-editor-preview.sh</build-editor-preview>
    <schema>mkdir -p build && ts-json-schema-generator -f tsconfig.json -p src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >; build/vega-lite-schema.json && yarn renameschema && cp build/vega-lite-schema.json site/_data/</schema>
    <renameschema>scripts/rename-schema.sh</renameschema>
    <presite>yarn data && yarn schema && yarn build:site && yarn build:versions && scripts/create-example-pages.sh</presite>
    <site>yarn site:only</site>
    <format>eslint . --fix && yarn prettierbase --write</format>
    <lint>eslint . && yarn prettierbase --check</lint>
    <test>yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn</test>
    <release>release-it</release>
  </scripts>
  <repository>
    <type>git</type>
    <url>github.com/vega/vega-lite.git</url>
  </repository>
  <license>BSD-3-Clause</license>
  <bugs>
    <url>github.com/vega/vega-lite/issues</url>
  </bugs>
  <devDependencies>
    <ajv>^8.17.1</ajv>
    <ajv-formats>^3.0.1</ajv-formats>
    <cheerio>^1.0.0</cheerio>
    <conventional-changelog-cli>^5.0.0</conventional-changelog-cli>
    <d3>^7.9.0</d3>
    <del-cli>^6.0.0</del-cli>
    <eslint>^8.57.0</eslint>
    <eslint-config-prettier>^9.1.0</eslint-config-prettier>
    <eslint-plugin-jest>^28.11.0</eslint-plugin-jest>
    <eslint-plugin-prettier>^5.2.1</eslint-plugin-prettier>
    <fast-json-stable-stringify>~2.1.0</fast-json-stable-stringify>
    <highlight.js>^11.11.1</highlight.js>
    <jest>^29.7.0</jest>
    <jest-dev-server>^11.0.0</jest-dev-server>
    <mkdirp>^3.0.1</mkdirp>
    <pako>^2.1.0</pako>
    <prettier>^3.4.2</prettier>
    <puppeteer>^15.0.0</puppeteer>
    <release-it>18.1.2</release-it>
    <rollup>^4.32.1</rollup>
    <rollup-plugin-bundle-size>^1.0.3</rollup-plugin-bundle-size>
    <serve>^14.2.4</serve>
    <terser>^5.37.0</terser>
    <ts-jest>^29.2.5</ts-jest>
    <ts-json-schema-generator>^2.3.0</ts-json-schema-generator>
    <typescript>~5.7.3</typescript>
    <vega-cli>^5.31.0</vega-cli>
    <vega-datasets>^2.11.0</vega-datasets>
    <vega-embed>^6.29.0</vega-embed>
    <vega-tooltip>^0.35.2</vega-tooltip>
    <yaml-front-matter>^4.1.1</yaml-front-matter>
  </devDependencies>
  <dependencies>
    <json-stringify-pretty-compact>~4.0.0</json-stringify-pretty-compact>
    <tslib>~2.8.1</tslib>
    <vega-event-selector>~3.0.1</vega-event-selector>
    <vega-expression>~5.1.2</vega-expression>
    <vega-util>~1.17.3</vega-util>
    <yargs>~17.7.2</yargs>
  </dependencies>
  <peerDependencies>
    <vega>^5.23.0</vega>  <!--make sure this value matches the value of the version at the beginning. -->
  </peerDependencies>
  <engines>
    <node>>=18</node>
  </engines>
  <packageManager>yarn@1.22.22</packageManager>
</root>","undefined","undefined","undefined","2025-05-09T05:57:09.575Z","2025-05-09T06:03:23.422Z","373847","373847","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
"672f51ea346fba23ddd5a793","post-task-question","21","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","3","undefined","undefined","undefined","2025-05-09T06:03:23.753Z","2025-05-09T06:03:34.453Z","10700","10700","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","21","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T06:03:23.753Z","2025-05-09T06:03:34.453Z","10700","10700","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-2","22","modifying-task-config-xml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T06:03:34.693Z","2025-05-09T06:07:06.345Z","211652","211652","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
"672f51ea346fba23ddd5a793","post-task-question","23","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","2","undefined","undefined","undefined","2025-05-09T06:07:06.696Z","2025-05-09T06:07:12.949Z","6253","6253","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","23","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","6","undefined","undefined","undefined","2025-05-09T06:07:06.696Z","2025-05-09T06:07:12.949Z","6253","6253","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-3","24","modifying-task-config-xml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T06:07:13.191Z","2025-05-09T06:07:18.242Z","5051","5051","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
"672f51ea346fba23ddd5a793","post-task-question","25","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","2","undefined","undefined","undefined","2025-05-09T06:07:18.559Z","2025-05-09T06:07:22.147Z","3588","3588","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","post-task-question","25","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T06:07:18.559Z","2025-05-09T06:07:22.147Z","3588","3588","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"672f51ea346fba23ddd5a793","modifying-task-config-xml-4","26","modifying-task-config-xml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the XML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T06:07:22.394Z","2025-05-09T06:07:28.622Z","6228","6228","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","xml","null","modifying","false"
